Time,RegionName,NumValue
2018-06,Netherlands,10
2018-07,Netherlands,16
2018-08,Netherlands,13
2018-09,Netherlands,7
2018-10,Netherlands,21
2018-11,Netherlands,10
2018-12,Netherlands,13
2019-01,Netherlands,18
2019-02,Netherlands,20
2019-03,Netherlands,18
2019-04,Netherlands,14
2019-05,Netherlands,14
2019-06,Netherlands,14
2019-07,Netherlands,11
2019-08,Netherlands,10
2019-09,Netherlands,8
2019-10,Netherlands,12
2019-11,Netherlands,8
2019-12,Netherlands,12
1999-01,Norway,4
1999-02,Norway,11
1999-03,Norway,10
1999-04,Norway,4
1999-05,Norway,6
1999-06,Norway,4
1999-07,Norway,5
1999-08,Norway,6
1999-09,Norway,6
1999-10,Norway,7
1999-11,Norway,8
1999-12,Norway,6
2000-01,Norway,15
2000-02,Norway,5
2000-03,Norway,5
2000-04,Norway,4
2000-05,Norway,1
2000-06,Norway,12
2000-07,Norway,5
2000-08,Norway,5
2000-09,Norway,10
2000-10,Norway,10
2000-11,Norway,4
2000-12,Norway,9
2001-01,Norway,9
2001-02,Norway,3
2001-03,Norway,15
2001-04,Norway,4
2001-05,Norway,9
2001-06,Norway,3
2001-07,Norway,6
2001-08,Norway,7
2001-09,Norway,9
2001-10,Norway,5
2001-11,Norway,2
2001-12,Norway,5
2002-01,Norway,5
2002-02,Norway,8
2002-03,Norway,1
2002-04,Norway,4
2002-05,Norway,11
2002-06,Norway,3
2002-07,Norway,1
2002-08,Norway,4
2002-09,Norway,4
2002-10,Norway,3
2002-11,Norway,3
2002-12,Norway,4
2003-01,Norway,3
2003-02,Norway,4
2003-03,Norway,6
2003-04,Norway,6
2003-05,Norway,1
2003-06,Norway,2
2003-07,Norway,3
2003-08,Norway,4
2003-09,Norway,5
2003-10,Norway,5
2003-11,Norway,5
2003-12,Norway,5
2004-01,Norway,2
2004-02,Norway,0
2004-03,Norway,2
2004-04,Norway,3
2004-05,Norway,3
2004-06,Norway,5
2004-07,Norway,3
2004-08,Norway,2
2004-09,Norway,6
2004-10,Norway,1
2004-11,Norway,2
2004-12,Norway,4
2005-01,Norway,3
2005-02,Norway,2
2005-03,Norway,2
2005-04,Norway,4
2005-05,Norway,6
2005-06,Norway,5
2005-07,Norway,2
2005-08,Norway,3
2005-09,Norway,4
2005-10,Norway,2
2005-11,Norway,1
2005-12,Norway,3
2006-01,Norway,2
2006-02,Norway,4
2006-03,Norway,0
2006-04,Norway,3
2006-05,Norway,6
2006-06,Norway,0
2006-07,Norway,1
2006-08,Norway,3
2006-09,Norway,3
2006-10,Norway,4
2006-11,Norway,3
2006-12,Norway,5
2007-01,Norway,1
2007-02,Norway,8
2007-03,Norway,2
2007-04,Norway,3
2007-05,Norway,4
2007-06,Norway,1
2007-07,Norway,2
2007-08,Norway,1
2007-09,Norway,1
2007-10,Norway,2
2007-11,Norway,2
2007-12,Norway,3
2008-01,Norway,0
2008-02,Norway,3
2008-03,Norway,4
2008-04,Norway,2
2008-05,Norway,5
2008-06,Norway,0
2008-07,Norway,4
2008-08,Norway,4
2008-09,Norway,6
2008-10,Norway,4
2008-11,Norway,0
2008-12,Norway,4
2009-01,Norway,5
2009-02,Norway,5
2009-03,Norway,3
2009-04,Norway,2
2009-05,Norway,3
2009-06,Norway,5
2009-07,Norway,1
2009-08,Norway,4
2009-09,Norway,3
2009-10,Norway,6
2009-11,Norway,1
2009-12,Norway,6
2010-01,Norway,3
2010-02,Norway,1
2010-03,Norway,5
2010-04,Norway,3
2010-05,Norway,10
2010-06,Norway,4
2010-07,Norway,3
2010-08,Norway,1
2010-09,Norway,5
2010-10,Norway,0
2010-11,Norway,0
2010-12,Norway,4
2011-01,Norway,3
2011-02,Norway,2
2011-03,Norway,5
2011-04,Norway,2
2011-05,Norway,6
2011-06,Norway,2
2011-07,Norway,3
2011-08,Norway,2
2011-09,Norway,2
2011-10,Norway,5
2011-11,Norway,2
2011-12,Norway,3
2012-01,Norway,4
2012-02,Norway,2
2012-03,Norway,3
2012-04,Norway,0
2012-05,Norway,1
2012-06,Norway,3
2012-07,Norway,4
2012-08,Norway,1
2012-09,Norway,0
2012-10,Norway,2
2012-11,Norway,3
2012-12,Norway,1
2013-01,Norway,4
2013-02,Norway,1
2013-03,Norway,2
2013-04,Norway,2
2013-05,Norway,6
2013-06,Norway,5
2013-07,Norway,1
2013-08,Norway,0
2013-09,Norway,3
2013-10,Norway,0
2013-11,Norway,1
2013-12,Norway,2
2014-01,Norway,1
2014-02,Norway,1
2014-03,Norway,2
2014-04,Norway,2
2014-05,Norway,3
2014-06,Norway,0
2014-07,Norway,1
2014-08,Norway,1
2014-09,Norway,2
2014-10,Norway,2
2014-11,Norway,2
2014-12,Norway,1
2015-01,Norway,1
2015-02,Norway,4
2015-03,Norway,3
2015-04,Norway,1
2015-05,Norway,2
2015-06,Norway,0
2015-07,Norway,0
2015-08,Norway,3
2015-09,Norway,3
2015-10,Norway,0
2015-11,Norway,0
2015-12,Norway,2
2016-01,Norway,3
2016-02,Norway,7
2016-03,Norway,2
2016-04,Norway,0
2016-05,Norway,2
2016-06,Norway,1
2016-07,Norway,3
2016-08,Norway,1
2016-09,Norway,0
2016-10,Norway,3
2016-11,Norway,0
2016-12,Norway,2
2017-01,Norway,1
2017-02,Norway,1
2017-03,Norway,1
2017-04,Norway,0
2017-05,Norway,5
2017-06,Norway,1
2017-07,Norway,3
2017-08,Norway,1
2017-09,Norway,2
2017-10,Norway,1
2017-11,Norway,2
2017-12,Norway,0
2018-01,Norway,2
2018-02,Norway,8
2018-03,Norway,1
2018-04,Norway,1
2018-05,Norway,4
2018-06,Norway,1
2018-07,Norway,2
2018-08,Norway,1
2018-09,Norway,1
2018-10,Norway,3
2018-11,Norway,0
2018-12,Norway,2
2019-01,Norway,1
2019-02,Norway,0
2019-03,Norway,3
2019-04,Norway,1
2019-05,Norway,2
2019-06,Norway,1
2019-07,Norway,2
2019-08,Norway,1
2019-09,Norway,3
2019-10,Norway,1
2019-11,Norway,1
2019-12,Norway,0
1999-01,Poland,11
1999-02,Poland,9
1999-03,Poland,8
1999-04,Poland,4
1999-05,Poland,6
1999-06,Poland,1
1999-07,Poland,3
1999-08,Poland,5
1999-09,Poland,2
1999-10,Poland,6
1999-11,Poland,4
1999-12,Poland,8
2000-01,Poland,6
2000-02,Poland,6
2000-03,Poland,6
2000-04,Poland,3
2000-05,Poland,0
2000-06,Poland,4
2000-07,Poland,1
2000-08,Poland,5
2000-09,Poland,2
2000-10,Poland,4
2000-11,Poland,4
2000-12,Poland,2
2001-01,Poland,3
2001-02,Poland,7
2001-03,Poland,3
2001-04,Poland,2
2001-05,Poland,2
2001-06,Poland,5
2001-07,Poland,3
2001-08,Poland,0
2001-09,Poland,2
2001-10,Poland,3
2001-11,Poland,3
2001-12,Poland,4
2002-01,Poland,2
2002-02,Poland,5
2002-03,Poland,4
2002-04,Poland,2
2002-05,Poland,4
2002-06,Poland,2
2002-07,Poland,1
2002-08,Poland,1
2002-09,Poland,6
2002-10,Poland,4
2002-11,Poland,1
2002-12,Poland,3
2003-01,Poland,10
2003-02,Poland,4
2003-03,Poland,6
2003-04,Poland,2
2003-05,Poland,8
2003-06,Poland,6
2003-07,Poland,4
2003-08,Poland,2
2003-09,Poland,8
2003-10,Poland,10
2003-11,Poland,7
2003-12,Poland,8
2004-01,Poland,18
2004-02,Poland,16
2004-03,Poland,5
2004-04,Poland,8
2004-05,Poland,8
2004-06,Poland,8
2004-07,Poland,9
2004-08,Poland,6
2004-09,Poland,9
2004-10,Poland,7
2004-11,Poland,6
2004-12,Poland,16
2005-01,Poland,15
2005-02,Poland,14
2005-03,Poland,21
2005-04,Poland,19
2005-05,Poland,13
2005-06,Poland,14
2005-07,Poland,9
2005-08,Poland,6
2005-09,Poland,14
2005-10,Poland,17
2005-11,Poland,19
2005-12,Poland,12
2006-01,Poland,21
2006-02,Poland,23
2006-03,Poland,22
2006-04,Poland,13
2006-05,Poland,17
2006-06,Poland,14
2006-07,Poland,12
2006-08,Poland,12
2006-09,Poland,12
2006-10,Poland,13
2006-11,Poland,16
2006-12,Poland,10
2007-01,Poland,40
2007-02,Poland,20
2007-03,Poland,43
2007-04,Poland,19
2007-05,Poland,31
2007-06,Poland,22
2007-07,Poland,25
2007-08,Poland,14
2007-09,Poland,22
2007-10,Poland,28
2007-11,Poland,29
2007-12,Poland,42
2008-01,Poland,31
2008-02,Poland,36
2008-03,Poland,33
2008-04,Poland,29
2008-05,Poland,25
2008-06,Poland,21
2008-07,Poland,16
2008-08,Poland,14
2008-09,Poland,10
2008-10,Poland,30
2008-11,Poland,30
2008-12,Poland,46
2009-01,Poland,35
2009-02,Poland,39
2009-03,Poland,31
2009-04,Poland,17
2009-05,Poland,36
2009-06,Poland,20
2009-07,Poland,21
2009-08,Poland,12
2009-09,Poland,12
2009-10,Poland,24
2009-11,Poland,28
2009-12,Poland,26
2010-01,Poland,27
2010-02,Poland,16
2010-03,Poland,30
2010-04,Poland,22
2010-05,Poland,12
2010-06,Poland,17
2010-07,Poland,14
2010-08,Poland,8
2010-09,Poland,13
2010-10,Poland,18
2010-11,Poland,27
2010-12,Poland,24
2011-01,Poland,26
2011-02,Poland,34
2011-03,Poland,36
2011-04,Poland,26
2011-05,Poland,25
2011-06,Poland,22
2011-07,Poland,17
2011-08,Poland,13
2011-09,Poland,17
2011-10,Poland,20
2011-11,Poland,18
2011-12,Poland,28
2012-01,Poland,29
2012-02,Poland,21
2012-03,Poland,20
2012-04,Poland,24
2012-05,Poland,25
2012-06,Poland,27
2012-07,Poland,13
2012-08,Poland,13
2012-09,Poland,8
2012-10,Poland,16
2012-11,Poland,20
2012-12,Poland,22
2013-01,Poland,40
2013-02,Poland,36
2013-03,Poland,24
2013-04,Poland,21
2013-05,Poland,15
2013-06,Poland,19
2013-07,Poland,13
2013-08,Poland,8
2013-09,Poland,17
2013-10,Poland,25
2013-11,Poland,13
2013-12,Poland,19
2014-01,Poland,22
2014-02,Poland,18
2014-03,Poland,20
2014-04,Poland,12
2014-05,Poland,13
2014-06,Poland,14
2014-07,Poland,10
2014-08,Poland,18
2014-09,Poland,13
2014-10,Poland,13
2014-11,Poland,9
2014-12,Poland,25
2015-01,Poland,23
2015-02,Poland,19
2015-03,Poland,23
2015-04,Poland,26
2015-05,Poland,28
2015-06,Poland,11
2015-07,Poland,14
2015-08,Poland,12
2015-09,Poland,11
2015-10,Poland,13
2015-11,Poland,11
2015-12,Poland,28
2016-01,Poland,11
2016-02,Poland,20
2016-03,Poland,26
2016-04,Poland,17
2016-05,Poland,11
2016-06,Poland,11
2016-07,Poland,10
2016-08,Poland,12
2016-09,Poland,10
2016-10,Poland,9
2016-11,Poland,20
2016-12,Poland,10
2017-01,Poland,18
2017-02,Poland,29
2017-03,Poland,24
2017-04,Poland,18
2017-05,Poland,17
2017-06,Poland,18
2017-07,Poland,18
2017-08,Poland,19
2017-09,Poland,11
2017-10,Poland,18
2017-11,Poland,20
2017-12,Poland,16
2018-01,Poland,16
2018-02,Poland,28
2018-03,Poland,22
2018-04,Poland,26
2018-05,Poland,13
2018-06,Poland,15
2018-07,Poland,7
2018-08,Poland,8
2018-09,Poland,4
2018-10,Poland,18
2018-11,Poland,21
2018-12,Poland,21
2019-01,Poland,18
2019-02,Poland,23
2019-03,Poland,24
2019-04,Poland,19
2019-05,Poland,27
2019-06,Poland,7
2019-07,Poland,4
2019-08,Poland,12
2019-09,Poland,10
2019-10,Poland,19
2019-11,Poland,19
2019-12,Poland,11
1999-01,Portugal,
1999-02,Portugal,
1999-03,Portugal,
1999-04,Portugal,
1999-05,Portugal,
1999-06,Portugal,
1999-07,Portugal,
1999-08,Portugal,
1999-09,Portugal,
1999-10,Portugal,
1999-11,Portugal,
1999-12,Portugal,
2000-01,Portugal,6
2000-02,Portugal,7
2000-03,Portugal,3
2000-04,Portugal,8
2000-05,Portugal,6
2000-06,Portugal,4
2000-07,Portugal,4
2000-08,Portugal,7
2000-09,Portugal,2
2000-10,Portugal,2
2000-11,Portugal,6
2000-12,Portugal,4
2001-01,Portugal,13
2001-02,Portugal,18
2001-03,Portugal,12
2001-04,Portugal,13
2001-05,Portugal,8
2001-06,Portugal,9
2001-07,Portugal,3
2001-08,Portugal,7
2001-09,Portugal,3
2001-10,Portugal,3
2001-11,Portugal,7
2001-12,Portugal,10
2002-01,Portugal,23
2002-02,Portugal,21
2002-03,Portugal,21
2002-04,Portugal,14
2002-05,Portugal,2
2002-06,Portugal,2
2002-07,Portugal,21
2002-08,Portugal,15
2002-09,Portugal,7
2002-10,Portugal,20
2002-11,Portugal,17
2002-12,Portugal,24
2003-01,Portugal,15
2003-02,Portugal,16
2003-03,Portugal,18
2003-04,Portugal,13
2003-05,Portugal,13
2003-06,Portugal,4
2003-07,Portugal,7
2003-08,Portugal,7
2003-09,Portugal,6
2003-10,Portugal,15
2003-11,Portugal,14
2003-12,Portugal,18
2004-01,Portugal,26
2004-02,Portugal,11
2004-03,Portugal,14
2004-04,Portugal,17
2004-05,Portugal,11
2004-06,Portugal,6
2004-07,Portugal,8
2004-08,Portugal,7
2004-09,Portugal,8
2004-10,Portugal,6
2004-11,Portugal,4
2004-12,Portugal,6
2005-01,Portugal,19
2005-02,Portugal,17
2005-03,Portugal,19
2005-04,Portugal,6
2005-05,Portugal,11
2005-06,Portugal,4
2005-07,Portugal,7
2005-08,Portugal,2
2005-09,Portugal,4
2005-10,Portugal,6
2005-11,Portugal,6
2005-12,Portugal,12
2006-01,Portugal,
2006-02,Portugal,
2006-03,Portugal,
2006-04,Portugal,
2006-05,Portugal,
2006-06,Portugal,
2006-07,Portugal,
2006-08,Portugal,
2006-09,Portugal,
2006-10,Portugal,
2006-11,Portugal,
2006-12,Portugal,
2007-01,Portugal,16
2007-02,Portugal,8
2007-03,Portugal,13
2007-04,Portugal,3
2007-05,Portugal,11
2007-06,Portugal,11
2007-07,Portugal,10
2007-08,Portugal,5
2007-09,Portugal,3
2007-10,Portugal,6
2007-11,Portugal,7
2007-12,Portugal,5
2008-01,Portugal,9
2008-02,Portugal,7
2008-03,Portugal,6
2008-04,Portugal,5
2008-05,Portugal,8
2008-06,Portugal,3
2008-07,Portugal,3
2008-08,Portugal,0
2008-09,Portugal,6
2008-10,Portugal,5
2008-11,Portugal,3
2008-12,Portugal,5
2009-01,Portugal,19
2009-02,Portugal,7
2009-03,Portugal,8
2009-04,Portugal,4
2009-05,Portugal,4
2009-06,Portugal,2
2009-07,Portugal,1
2009-08,Portugal,5
2009-09,Portugal,3
2009-10,Portugal,1
2009-11,Portugal,5
2009-12,Portugal,6
2010-01,Portugal,10
2010-02,Portugal,11
2010-03,Portugal,8
2010-04,Portugal,5
2010-05,Portugal,8
2010-06,Portugal,6
2010-07,Portugal,5
2010-08,Portugal,3
2010-09,Portugal,7
2010-10,Portugal,5
2010-11,Portugal,6
2010-12,Portugal,5
2011-01,Portugal,9
2011-02,Portugal,11
2011-03,Portugal,1
2011-04,Portugal,10
2011-05,Portugal,5
2011-06,Portugal,7
2011-07,Portugal,6
2011-08,Portugal,5
2011-09,Portugal,5
2011-10,Portugal,6
2011-11,Portugal,2
2011-12,Portugal,10
2012-01,Portugal,4
2012-02,Portugal,10
2012-03,Portugal,18
2012-04,Portugal,5
2012-05,Portugal,4
2012-06,Portugal,4
2012-07,Portugal,4
2012-08,Portugal,6
2012-09,Portugal,1
2012-10,Portugal,5
2012-11,Portugal,3
2012-12,Portugal,5
2013-01,Portugal,10
2013-02,Portugal,4
2013-03,Portugal,8
2013-04,Portugal,5
2013-05,Portugal,6
2013-06,Portugal,3
2013-07,Portugal,6
2013-08,Portugal,3
2013-09,Portugal,2
2013-10,Portugal,5
2013-11,Portugal,6
2013-12,Portugal,3
2014-01,Portugal,5
2014-02,Portugal,10
2014-03,Portugal,4
2014-04,Portugal,4
2014-05,Portugal,6
2014-06,Portugal,4
2014-07,Portugal,2
2014-08,Portugal,3
2014-09,Portugal,3
2014-10,Portugal,1
2014-11,Portugal,6
2014-12,Portugal,4
2015-01,Portugal,18
2015-02,Portugal,7
2015-03,Portugal,11
2015-04,Portugal,3
2015-05,Portugal,3
2015-06,Portugal,6
2015-07,Portugal,3
2015-08,Portugal,3
2015-09,Portugal,1
2015-10,Portugal,4
2015-11,Portugal,3
2015-12,Portugal,3
2016-01,Portugal,6
2016-02,Portugal,5
2016-03,Portugal,2
2016-04,Portugal,3
2016-05,Portugal,3
2016-06,Portugal,3
2016-07,Portugal,3
2016-08,Portugal,3
2016-09,Portugal,3
2016-10,Portugal,1
2016-11,Portugal,0
2016-12,Portugal,6
2017-01,Portugal,15
2017-02,Portugal,3
2017-03,Portugal,5
2017-04,Portugal,5
2017-05,Portugal,2
2017-06,Portugal,6
2017-07,Portugal,2
2017-08,Portugal,1
2017-09,Portugal,1
2017-10,Portugal,4
2017-11,Portugal,2
2017-12,Portugal,3
2018-01,Portugal,8
2018-02,Portugal,10
2018-03,Portugal,4
2018-04,Portugal,6
2018-05,Portugal,3
2018-06,Portugal,3
2018-07,Portugal,5
2018-08,Portugal,4
2018-09,Portugal,1
2018-10,Portugal,3
2018-11,Portugal,5
2018-12,Portugal,5
2019-01,Portugal,6
2019-02,Portugal,11
2019-03,Portugal,6
2019-04,Portugal,8
2019-05,Portugal,4
2019-06,Portugal,3
2019-07,Portugal,3
2019-08,Portugal,6
2019-09,Portugal,0
2019-10,Portugal,4
2019-11,Portugal,1
2019-12,Portugal,4
1999-01,Romania,
1999-02,Romania,
1999-03,Romania,
1999-04,Romania,
1999-05,Romania,
1999-06,Romania,
1999-07,Romania,
1999-08,Romania,
1999-09,Romania,
1999-10,Romania,
1999-11,Romania,
1999-12,Romania,
2000-01,Romania,
2000-02,Romania,
2000-03,Romania,
2000-04,Romania,
2000-05,Romania,
2000-06,Romania,
2000-07,Romania,
2000-08,Romania,
2000-09,Romania,
2000-10,Romania,
2000-11,Romania,
2000-12,Romania,
2001-01,Romania,
2001-02,Romania,
2001-03,Romania,
2001-04,Romania,
2001-05,Romania,
2001-06,Romania,
2001-07,Romania,
2001-08,Romania,
2001-09,Romania,
2001-10,Romania,
2001-11,Romania,
2001-12,Romania,
2002-01,Romania,
2002-02,Romania,
2002-03,Romania,
2002-04,Romania,
2002-05,Romania,
2002-06,Romania,
2002-07,Romania,
2002-08,Romania,
2002-09,Romania,
2002-10,Romania,
2002-11,Romania,
2002-12,Romania,
2003-01,Romania,
2003-02,Romania,
2003-03,Romania,
2003-04,Romania,
2003-05,Romania,
2003-06,Romania,
2003-07,Romania,
2003-08,Romania,
2003-09,Romania,
2003-10,Romania,
2003-11,Romania,
2003-12,Romania,
2004-01,Romania,
2004-02,Romania,
2004-03,Romania,
2004-04,Romania,
2004-05,Romania,
2004-06,Romania,
2004-07,Romania,
2004-08,Romania,
2004-09,Romania,
2004-10,Romania,
2004-11,Romania,
2004-12,Romania,
2005-01,Romania,
2005-02,Romania,
2005-03,Romania,
2005-04,Romania,
2005-05,Romania,
2005-06,Romania,
2005-07,Romania,
2005-08,Romania,
2005-09,Romania,
2005-10,Romania,
2005-11,Romania,
2005-12,Romania,
2006-01,Romania,11
2006-02,Romania,17
2006-03,Romania,8
2006-04,Romania,10
2006-05,Romania,10
2006-06,Romania,8
2006-07,Romania,11
2006-08,Romania,11
2006-09,Romania,4
2006-10,Romania,6
2006-11,Romania,8
2006-12,Romania,10
2007-01,Romania,17
2007-02,Romania,10
2007-03,Romania,15
2007-04,Romania,10
2007-05,Romania,9
2007-06,Romania,7
2007-07,Romania,20
2007-08,Romania,20
2007-09,Romania,7
2007-10,Romania,9
2007-11,Romania,12
2007-12,Romania,9
2008-01,Romania,
2008-02,Romania,
2008-03,Romania,
2008-04,Romania,
2008-05,Romania,
2008-06,Romania,
2008-07,Romania,
2008-08,Romania,
2008-09,Romania,
2008-10,Romania,
2008-11,Romania,
2008-12,Romania,
2009-01,Romania,21
2009-02,Romania,16
2009-03,Romania,10
2009-04,Romania,13
2009-05,Romania,6
2009-06,Romania,2
2009-07,Romania,0
2009-08,Romania,5
2009-09,Romania,7
2009-10,Romania,6
2009-11,Romania,6
2009-12,Romania,10
2010-01,Romania,7
2010-02,Romania,3
2010-03,Romania,5
2010-04,Romania,12
2010-05,Romania,3
2010-06,Romania,6
2010-07,Romania,4
2010-08,Romania,2
2010-09,Romania,3
2010-10,Romania,1
2010-11,Romania,3
2010-12,Romania,3
2011-01,Romania,4
2011-02,Romania,9
2011-03,Romania,9
2011-04,Romania,4
2011-05,Romania,12
2011-06,Romania,7
2011-07,Romania,5
2011-08,Romania,3
2011-09,Romania,3
2011-10,Romania,5
2011-11,Romania,2
2011-12,Romania,5
2012-01,Romania,9
2012-02,Romania,6
2012-03,Romania,12
2012-04,Romania,6
2012-05,Romania,7
2012-06,Romania,7
2012-07,Romania,4
2012-08,Romania,1
2012-09,Romania,3
2012-10,Romania,6
2012-11,Romania,6
2012-12,Romania,4
2013-01,Romania,1
2013-02,Romania,0
2013-03,Romania,7
2013-04,Romania,10
2013-05,Romania,3
2013-06,Romania,4
2013-07,Romania,5
2013-08,Romania,5
2013-09,Romania,2
2013-10,Romania,2
2013-11,Romania,6
2013-12,Romania,7
2014-01,Romania,0
2014-02,Romania,4
2014-03,Romania,3
2014-04,Romania,11
2014-05,Romania,2
2014-06,Romania,8
2014-07,Romania,7
2014-08,Romania,4
2014-09,Romania,3
2014-10,Romania,9
2014-11,Romania,2
2014-12,Romania,14
2015-01,Romania,3
2015-02,Romania,5
2015-03,Romania,10
2015-04,Romania,3
2015-05,Romania,3
2015-06,Romania,0
2015-07,Romania,5
2015-08,Romania,3
2015-09,Romania,1
2015-10,Romania,5
2015-11,Romania,1
2015-12,Romania,11
2016-01,Romania,5
2016-02,Romania,5
2016-03,Romania,6
2016-04,Romania,9
2016-05,Romania,0
2016-06,Romania,3
2016-07,Romania,6
2016-08,Romania,7
2016-09,Romania,1
2016-10,Romania,2
2016-11,Romania,4
2016-12,Romania,7
2017-01,Romania,6
2017-02,Romania,2
2017-03,Romania,5
2017-04,Romania,4
2017-05,Romania,7
2017-06,Romania,8
2017-07,Romania,3
2017-08,Romania,1
2017-09,Romania,3
2017-10,Romania,6
2017-11,Romania,2
2017-12,Romania,3
2018-01,Romania,7
2018-02,Romania,7
2018-03,Romania,5
2018-04,Romania,8
2018-05,Romania,8
2018-06,Romania,4
2018-07,Romania,3
2018-08,Romania,6
2018-09,Romania,4
2018-10,Romania,6
2018-11,Romania,2
2018-12,Romania,4
2019-01,Romania,6
2019-02,Romania,8
2019-03,Romania,2
2019-04,Romania,5
2019-05,Romania,4
2019-06,Romania,1
2019-07,Romania,6
2019-08,Romania,2
2019-09,Romania,3
2019-10,Romania,3
2019-11,Romania,3
2019-12,Romania,7
1999-01,Slovakia,
1999-02,Slovakia,
1999-03,Slovakia,
1999-04,Slovakia,
1999-05,Slovakia,
1999-06,Slovakia,
1999-07,Slovakia,
1999-08,Slovakia,
1999-09,Slovakia,
1999-10,Slovakia,
1999-11,Slovakia,
1999-12,Slovakia,
2000-01,Slovakia,
2000-02,Slovakia,
2000-03,Slovakia,
2000-04,Slovakia,
2000-05,Slovakia,
2000-06,Slovakia,
2000-07,Slovakia,
2000-08,Slovakia,
2000-09,Slovakia,
2000-10,Slovakia,
2000-11,Slovakia,
2000-12,Slovakia,
2001-01,Slovakia,
2001-02,Slovakia,
2001-03,Slovakia,
2001-04,Slovakia,
2001-05,Slovakia,
2001-06,Slovakia,
2001-07,Slovakia,
2001-08,Slovakia,
2001-09,Slovakia,
2001-10,Slovakia,
2001-11,Slovakia,
2001-12,Slovakia,
2002-01,Slovakia,
2002-02,Slovakia,
2002-03,Slovakia,
2002-04,Slovakia,
2002-05,Slovakia,
2002-06,Slovakia,
2002-07,Slovakia,
2002-08,Slovakia,
2002-09,Slovakia,
2002-10,Slovakia,
2002-11,Slovakia,
2002-12,Slovakia,
2003-01,Slovakia,7
2003-02,Slovakia,4
2003-03,Slovakia,5
2003-04,Slovakia,5
2003-05,Slovakia,4
2003-06,Slovakia,5
2003-07,Slovakia,5
2003-08,Slovakia,1
2003-09,Slovakia,3
2003-10,Slovakia,3
2003-11,Slovakia,1
2003-12,Slovakia,5
2004-01,Slovakia,5
2004-02,Slovakia,1
2004-03,Slovakia,3
2004-04,Slovakia,2
2004-05,Slovakia,3
2004-06,Slovakia,4
2004-07,Slovakia,3
2004-08,Slovakia,1
2004-09,Slovakia,2
2004-10,Slovakia,4
2004-11,Slovakia,1
2004-12,Slovakia,4
2005-01,Slovakia,4
2005-02,Slovakia,3
2005-03,Slovakia,4
2005-04,Slovakia,4
2005-05,Slovakia,1
2005-06,Slovakia,3
2005-07,Slovakia,3
2005-08,Slovakia,3
2005-09,Slovakia,5
2005-10,Slovakia,4
2005-11,Slovakia,6
2005-12,Slovakia,4
2006-01,Slovakia,5
2006-02,Slovakia,3
2006-03,Slovakia,2
2006-04,Slovakia,4
2006-05,Slovakia,3
2006-06,Slovakia,2
2006-07,Slovakia,3
2006-08,Slovakia,2
2006-09,Slovakia,1
2006-10,Slovakia,8
2006-11,Slovakia,1
2006-12,Slovakia,2
2007-01,Slovakia,5
2007-02,Slovakia,5
2007-03,Slovakia,1
2007-04,Slovakia,3
2007-05,Slovakia,1
2007-06,Slovakia,3
2007-07,Slovakia,3
2007-08,Slovakia,3
2007-09,Slovakia,2
2007-10,Slovakia,3
2007-11,Slovakia,5
2007-12,Slovakia,1
2008-01,Slovakia,3
2008-02,Slovakia,6
2008-03,Slovakia,6
2008-04,Slovakia,7
2008-05,Slovakia,1
2008-06,Slovakia,4
2008-07,Slovakia,4
2008-08,Slovakia,4
2008-09,Slovakia,2
2008-10,Slovakia,3
2008-11,Slovakia,3
2008-12,Slovakia,5
2009-01,Slovakia,4
2009-02,Slovakia,6
2009-03,Slovakia,3
2009-04,Slovakia,4
2009-05,Slovakia,2
2009-06,Slovakia,2
2009-07,Slovakia,4
2009-08,Slovakia,4
2009-09,Slovakia,0
2009-10,Slovakia,1
2009-11,Slovakia,6
2009-12,Slovakia,3
2010-01,Slovakia,3
2010-02,Slovakia,2
2010-03,Slovakia,1
2010-04,Slovakia,7
2010-05,Slovakia,2
2010-06,Slovakia,4
2010-07,Slovakia,3
2010-08,Slovakia,2
2010-09,Slovakia,2
2010-10,Slovakia,5
2010-11,Slovakia,5
2010-12,Slovakia,1
2011-01,Slovakia,0
2011-02,Slovakia,5
2011-03,Slovakia,5
2011-04,Slovakia,2
2011-05,Slovakia,2
2011-06,Slovakia,1
2011-07,Slovakia,0
2011-08,Slovakia,0
2011-09,Slovakia,1
2011-10,Slovakia,1
2011-11,Slovakia,0
2011-12,Slovakia,4
2012-01,Slovakia,4
2012-02,Slovakia,5
2012-03,Slovakia,9
2012-04,Slovakia,3
2012-05,Slovakia,2
2012-06,Slovakia,1
2012-07,Slovakia,2
2012-08,Slovakia,3
2012-09,Slovakia,0
2012-10,Slovakia,0
2012-11,Slovakia,2
2012-12,Slovakia,0
2013-01,Slovakia,3
2013-02,Slovakia,1
2013-03,Slovakia,0
2013-04,Slovakia,3
2013-05,Slovakia,3
2013-06,Slovakia,1
2013-07,Slovakia,2
2013-08,Slovakia,1
2013-09,Slovakia,2
2013-10,Slovakia,0
2013-11,Slovakia,1
2013-12,Slovakia,1
2014-01,Slovakia,3
2014-02,Slovakia,3
2014-03,Slovakia,2
2014-04,Slovakia,4
2014-05,Slovakia,2
2014-06,Slovakia,2
2014-07,Slovakia,0
2014-08,Slovakia,3
2014-09,Slovakia,0
2014-10,Slovakia,0
2014-11,Slovakia,2
2014-12,Slovakia,2
2015-01,Slovakia,3
2015-02,Slovakia,1
2015-03,Slovakia,4
2015-04,Slovakia,1
2015-05,Slovakia,2
